opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,cycle_time,revenue_log,employees_log,Target,Score_Risco
SZQUBIMH,Cassey Cress,GTXPro,Vehement Capital Partners,Won,2017-02-20,2017-06-07,4689.0,finance,1993.0,646.1,883.0,United States,Golddex,,,Rocco Neubert,East,107,6.47250084206322,6.784457062637643,1,46
RVRBCZAI,Daniell Hammack,GTX Plus Basic,Kan-code,Lost,2017-07-17,2017-07-18,0.0,software,1982.0,11698.03,34288.0,United States,,GTX,1096.0,Rocco Neubert,East,1,9.367261211366051,10.442579882010428,0,57
HZU0L5GS,Moses Frase,MG Advanced,Konmatfix,Won,2017-03-11,2017-06-04,3330.0,marketing,1985.0,375.43,1190.0,United States,,MG,3393.0,Dustin Brinkmann,Central,85,5.930732106979362,7.0825485693553,1,42
N8G3G1UF,Versie Hillebrand,MG Special,Gogozoom,Won,2017-03-12,2017-05-29,60.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55.0,Dustin Brinkmann,Central,78,4.473693823199706,5.236441962829949,1,39
CLOSEH5L,Vicki Laflamme,MG Advanced,Xx-holding,Lost,2017-03-31,2017-04-09,0.0,finance,1993.0,7537.24,20293.0,United States,,MG,3393.0,Celia Rouche,West,9,8.927744012004242,9.918080554839028,0,52
KCIFANLK,Vicki Laflamme,GTX Basic,Y-corporation,Lost,2017-06-30,2017-07-12,0.0,employment,1983.0,2871.35,9561.0,United States,,GTX,550.0,Celia Rouche,West,12,7.962885789038285,9.165552189186048,0,62
0VG9PGMI,Rosalina Dieter,GTX Plus Pro,Hatfan,Won,2017-08-25,2017-09-13,6391.0,services,1982.0,792.46,1299.0,United States,,GTX,5482.0,Celia Rouche,West,19,6.676403129118039,7.170119543449628,1,41
G2GU9DYX,Jonathan Berthelot,GTXPro,Rangreen,Won,2017-01-29,2017-05-06,4736.0,technolgy,1987.0,2938.67,8775.0,Panama,,,,Melvin Marxen,Central,97,7.9860526091348385,9.079776001955066,1,43
P2LY9NFN,Cassey Cress,GTXPro,Bioplex,Won,2017-02-14,2017-05-08,4942.0,medical,1991.0,326.82,1016.0,United States,,,,Rocco Neubert,East,83,5.792464677261214,6.92461239604856,1,46
GLM4XZLI,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-07-06,2017-07-07,0.0,marketing,1999.0,1197.44,2570.0,United States,,GTX,5482.0,Rocco Neubert,East,1,7.088775990043044,7.852050207265889,0,55
TNEB1XNK,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,2017-07-09,2017-09-18,1194.0,retail,1990.0,2520.83,3502.0,United States,,GTX,1096.0,Rocco Neubert,East,71,7.832740107432939,8.161375023197486,1,48
12HOWQMI,Garret Kinder,GTXPro,Kan-code,Won,2017-09-30,2017-10-07,5203.0,software,1982.0,11698.03,34288.0,United States,,,,Cara Losch,East,7,9.367261211366051,10.442579882010428,1,56
8BBXNESQ,Kary Hendrixson,GTX Plus Pro,Labdrill,Lost,2017-07-15,2017-07-22,0.0,medical,1985.0,2741.37,9226.0,United States,,GTX,5482.0,Summer Sewald,West,7,7.916577789020406,9.129889247578555,0,55
AJKE7ACY,Violet Mclelland,MG Special,Kinnamplus,Won,2017-10-02,2017-10-11,50.0,retail,2004.0,702.72,1831.0,United States,,MG,55.0,Cara Losch,East,9,6.556380549770846,7.513163545234075,1,49
8DWOWB6Y,Anna Snelling,GTX Basic,Betatech,Lost,2017-02-26,2017-03-16,0.0,medical,1986.0,647.18,1185.0,Kenya,,GTX,550.0,Dustin Brinkmann,Central,18,6.474168435556948,7.078341579557671,0,46
QL97HH1Y,Versie Hillebrand,MG Special,Dontechi,Won,2017-05-13,2017-05-19,58.0,software,1982.0,4618.0,10083.0,United States,,MG,55.0,Dustin Brinkmann,Central,6,8.437933510430605,9.218705288307811,1,52
XRRMX8K6,Marty Freudenburg,GTX Basic,Statholdings,Lost,2017-10-01,2017-10-12,0.0,employment,1997.0,291.27,586.0,United States,,GTX,550.0,Melvin Marxen,Central,11,5.677678032570093,6.375024819828097,0,52
KODTODAA,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,2017-09-17,2017-11-12,0.0,medical,1999.0,251.41,495.0,United States,,GTX,5482.0,Rocco Neubert,East,56,5.531054749533568,6.206575926724928,0,41
RM4HCA1W,Niesha Huffines,MG Special,Finhigh,Lost,2017-08-24,2017-08-31,0.0,finance,2006.0,1102.43,1759.0,United States,,MG,55.0,Melvin Marxen,Central,7,7.00617878915823,7.473069088032197,0,60
4LVXK5H1,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-09-09,2017-09-25,1047.0,retail,1989.0,1388.67,3583.0,United States,,GTX,1096.0,Summer Sewald,West,16,7.2368215878665625,8.18423477409482,1,45
GM6C1UK3,Lajuana Vencill,GTX Plus Pro,Streethex,Lost,2017-04-23,2017-05-02,0.0,retail,1988.0,1376.8,1165.0,Belgium,,GTX,5482.0,Dustin Brinkmann,Central,9,7.228243303159095,7.061334366910438,0,56
G5Z0FWAX,Kary Hendrixson,GTXPro,Konex,Lost,2017-05-12,2017-08-03,0.0,technolgy,1980.0,7708.38,13756.0,United States,,,,Summer Sewald,West,83,8.950193048278516,9.529303064460995,0,45
3PD8YBPK,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-06-25,2017-07-04,0.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,550.0,Celia Rouche,West,9,8.757134074332273,9.728002573001161,0,50
UXJSIAVS,Zane Levy,GTX Plus Pro,Y-corporation,Won,2017-02-26,2017-03-14,4846.0,employment,1983.0,2871.35,9561.0,United States,,GTX,5482.0,Summer Sewald,West,16,7.962885789038285,9.165552189186048,1,47
VH3C0A8F,Donn Cantrell,GTX Basic,Mathtouch,Lost,2017-07-04,2017-07-05,0.0,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,550.0,Rocco Neubert,East,1,8.015809518475102,9.160834952072344,0,59
GJX7YGIF,Kami Bicknell,GTX Basic,Plexzap,Lost,2017-10-07,2017-11-25,0.0,retail,2001.0,2437.85,4874.0,United States,,GTX,550.0,Summer Sewald,West,49,7.799281895709674,8.491875383431948,0,44
M6WEJXC0,Rosalina Dieter,MG Advanced,Scotfind,Won,2016-11-05,2017-03-06,3284.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,MG,3393.0,Celia Rouche,West,121,8.757134074332273,9.728002573001161,1,35
CX3PZ8DP,Donn Cantrell,GTX Basic,Initech,Lost,2017-10-16,2017-10-26,0.0,telecommunications,1994.0,6395.05,20275.0,United States,,GTX,550.0,Rocco Neubert,East,10,8.763435891309156,9.91719319959224,0,56
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,marketing,2000.0,2952.73,5107.0,United States,,GTX,550.0,Summer Sewald,West,58,7.990824057424448,8.53856321715243,1,44
POFA8BWL,Rosie Papadopoulos,MG Advanced,Acme Corporation,Won,2017-04-21,2017-04-23,3850.0,technolgy,1996.0,1100.04,2822.0,United States,,MG,3393.0,Cara Losch,East,2,7.004010466671277,7.945555428253489,1,60
TKENIGRA,Lajuana Vencill,MG Advanced,Finhigh,Lost,2017-08-21,2017-11-17,0.0,finance,2006.0,1102.43,1759.0,United States,,MG,3393.0,Dustin Brinkmann,Central,88,7.00617878915823,7.473069088032197,0,49
5QR02PQI,Marty Freudenburg,GTX Plus Basic,Bioholding,Lost,2017-05-05,2017-05-08,0.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,1096.0,Melvin Marxen,Central,3,6.377305012079846,7.213031659834869,0,59
IKQSEYPT,Cecily Lampkin,MG Special,Streethex,Won,2017-06-02,2017-06-12,52.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,55.0,Dustin Brinkmann,Central,10,7.228243303159095,7.061334366910438,1,50
XMRZQ8PR,Zane Levy,GTXPro,Scotfind,Won,2017-09-14,2017-09-25,4050.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,,,Summer Sewald,West,11,8.757134074332273,9.728002573001161,1,53
IX8AYR6F,Kami Bicknell,GTX Basic,Faxquote,Won,2017-09-09,2017-12-14,582.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,550.0,Summer Sewald,West,96,7.510332029356891,8.629807335785372,1,43
CRW2CCMB,Markita Hansen,GTX Basic,Nam-zim,Won,2017-03-23,2017-06-05,572.0,services,1987.0,405.59,1179.0,Brazil,Warephase,GTX,550.0,Celia Rouche,West,74,6.007805306696034,7.07326971745971,1,46
C58775JM,Corliss Cosme,GTXPro,Bluth Company,Lost,2017-09-08,2017-12-30,0.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,,,Cara Losch,East,113,7.1255405000516605,8.01565761455734,0,38
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,2017-09-27,2017-12-08,540.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,550.0,Melvin Marxen,Central,72,6.377305012079846,7.213031659834869,1,48
DA7BZMMO,Versie Hillebrand,MG Advanced,Cancity,Won,2017-11-26,2017-12-12,3309.0,retail,2001.0,718.62,2448.0,United States,,MG,3393.0,Dustin Brinkmann,Central,16,6.578723294908609,7.803435056952168,1,42
VO8WTDHE,Markita Hansen,GTX Basic,Hatfan,Lost,2017-05-23,2017-05-26,0.0,services,1982.0,792.46,1299.0,United States,,GTX,550.0,Celia Rouche,West,3,6.676403129118039,7.170119543449628,0,63
ZTT02VDQ,Versie Hillebrand,MG Special,Inity,Lost,2017-04-27,2017-05-09,0.0,marketing,1986.0,2403.58,8801.0,United States,,MG,55.0,Dustin Brinkmann,Central,12,7.785130531114553,9.082734247371036,0,56
K6TJSGUB,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-11-08,2017-11-17,985.0,services,1997.0,2041.73,5276.0,United States,,GTX,1096.0,Melvin Marxen,Central,9,7.622042427493597,8.571113033405668,1,49
F9QHNS68,Marty Freudenburg,GTX Plus Pro,Warephase,Won,2017-08-08,2017-08-19,5572.0,services,1997.0,2041.73,5276.0,United States,,GTX,5482.0,Melvin Marxen,Central,11,7.622042427493597,8.571113033405668,1,52
FKU9TS06,Jonathan Berthelot,GTXPro,Funholding,Won,2017-09-03,2017-09-16,5080.0,finance,1991.0,2819.5,7227.0,United States,Golddex,,,Melvin Marxen,Central,13,7.944669453180031,8.885717651712119,1,45
3CS2IXT0,Versie Hillebrand,MG Special,Conecom,Won,2017-08-30,2017-11-16,66.0,technolgy,2005.0,1520.66,1806.0,United States,,MG,55.0,Dustin Brinkmann,Central,78,7.3275571231903545,7.499423290592229,1,41
LG8ZAMCB,Corliss Cosme,GTXPro,Opentech,Won,2017-05-29,2017-06-11,5642.0,finance,1994.0,355.23,853.0,United States,,,,Cara Losch,East,13,5.875576589656054,6.74993119378857,1,43
K0IV66AV,Reed Clapper,GTX Basic,Betasoloin,Won,2017-08-26,2017-11-07,539.0,medical,1999.0,251.41,495.0,United States,,GTX,550.0,Rocco Neubert,East,73,5.531054749533568,6.206575926724928,1,41
3Y6REURA,Anna Snelling,GTX Plus Pro,Funholding,Won,2017-09-08,2017-09-24,5600.0,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,5482.0,Dustin Brinkmann,Central,16,7.944669453180031,8.885717651712119,1,46
4D95LU0H,Darcel Schlecht,GTX Basic,dambase,Won,2017-03-20,2017-06-24,491.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550.0,Melvin Marxen,Central,96,7.684774748078207,7.982416346827733,1,42
SBLP2LJB,Niesha Huffines,GTX Plus Basic,Betatech,Won,2017-04-04,2017-06-11,1067.0,medical,1986.0,647.18,1185.0,Kenya,,GTX,1096.0,Melvin Marxen,Central,68,6.474168435556948,7.078341579557671,1,48
05QMFSF0,Darcel Schlecht,GTXPro,Toughzap,Lost,2017-03-03,2017-05-16,0.0,retail,1995.0,332.43,799.0,United States,,,,Melvin Marxen,Central,74,5.809432948272155,6.684611727667927,0,44
10B65ZN9,James Ascencio,GTX Basic,Groovestreet,Won,2017-10-06,2017-12-31,457.0,retail,2003.0,223.8,299.0,United States,,GTX,550.0,Summer Sewald,West,86,5.415211118019536,5.703782474656201,1,39
KWYKKVJC,Reed Clapper,GTXPro,Vehement Capital Partners,Won,2017-06-27,2017-07-01,4785.0,finance,1993.0,646.1,883.0,United States,Golddex,,,Rocco Neubert,East,4,6.47250084206322,6.784457062637643,1,58
2J649YC5,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-07-01,2017-07-11,1308.0,employment,1997.0,291.27,586.0,United States,,GTX,1096.0,Melvin Marxen,Central,10,5.677678032570093,6.375024819828097,1,52
QVP4LFVD,Markita Hansen,GTX Basic,Doncon,Lost,2017-10-27,2017-10-28,0.0,technolgy,2010.0,587.72,1501.0,United States,,GTX,550.0,Celia Rouche,West,1,6.377950688618344,7.31455283232408,0,62
8JP05QQR,Markita Hansen,MG Advanced,Fasehatice,Lost,2017-05-11,2017-08-03,0.0,retail,1990.0,4968.91,7523.0,United States,,MG,3393.0,Celia Rouche,West,84,8.511157010274799,8.925853190420922,0,49
AAEUN73V,Darcel Schlecht,GTXPro,Cancity,Won,2017-03-02,2017-05-26,5570.0,retail,2001.0,718.62,2448.0,United States,,,,Melvin Marxen,Central,85,6.578723294908609,7.803435056952168,1,44
NJAOJJY9,Violet Mclelland,MG Special,Bioplex,Lost,2017-11-17,2017-11-25,0.0,medical,1991.0,326.82,1016.0,United States,,MG,55.0,Cara Losch,East,8,5.792464677261214,6.92461239604856,0,53
8HWWW76K,Lajuana Vencill,GTX Basic,dambase,Lost,2017-07-05,2017-07-07,0.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550.0,Dustin Brinkmann,Central,2,7.684774748078207,7.982416346827733,0,63
73SY9EU8,Daniell Hammack,GTXPro,Mathtouch,Won,2017-02-12,2017-05-31,4664.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Rocco Neubert,East,108,8.015809518475102,9.160834952072344,1,45
ZW58VIDI,Vicki Laflamme,MG Special,Hatfan,Won,2017-01-29,2017-05-25,64.0,services,1982.0,792.46,1299.0,United States,,MG,55.0,Celia Rouche,West,116,6.676403129118039,7.170119543449628,1,37
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,2017-07-15,2017-09-03,3255.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393.0,Melvin Marxen,Central,50,7.684774748078207,7.982416346827733,1,44
6SC26SGG,Boris Faz,GTX Plus Basic,Yearin,Won,2017-06-30,2017-07-02,1167.0,retail,2005.0,2261.05,3851.0,United States,,GTX,1096.0,Rocco Neubert,East,2,7.724026760764218,8.256347772918016,1,58
XT9YNOV2,Donn Cantrell,GTX Plus Pro,Acme Corporation,Won,2017-02-09,2017-06-11,5724.0,technolgy,1996.0,1100.04,2822.0,United States,,GTX,5482.0,Rocco Neubert,East,122,7.004010466671277,7.945555428253489,1,42
E67P9Y3Q,Rosalina Dieter,GTX Basic,Green-Plus,Won,2016-11-12,2017-03-03,635.0,services,2003.0,692.19,1922.0,United States,,GTX,550.0,Celia Rouche,West,111,6.541304131886272,7.56164174558878,1,35
4JVY843T,Lajuana Vencill,MG Advanced,Streethex,Lost,2017-05-06,2017-05-23,0.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,3393.0,Dustin Brinkmann,Central,17,7.228243303159095,7.061334366910438,0,48
0DFXFKT7,Darcel Schlecht,GTX Plus Basic,Rundofase,Lost,2016-11-17,2017-03-21,0.0,technolgy,1983.0,1008.06,1238.0,United States,,GTX,1096.0,Melvin Marxen,Central,124,6.916774483402297,7.122059881629142,0,40
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,2017-07-12,2017-07-25,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,3393.0,Celia Rouche,West,13,8.35957985684692,8.77539495854551,0,41
610UUEAG,Markita Hansen,GTX Basic,Plexzap,Won,2017-04-17,2017-04-24,527.0,retail,2001.0,2437.85,4874.0,United States,,GTX,550.0,Celia Rouche,West,7,7.799281895709674,8.491875383431948,1,64
SJ45HNHM,James Ascencio,GTX Basic,Hatfan,Won,2017-02-28,2017-06-29,463.0,services,1982.0,792.46,1299.0,United States,,GTX,550.0,Summer Sewald,West,121,6.676403129118039,7.170119543449628,1,31
FCW4SAAP,Kary Hendrixson,GTX Basic,Scotfind,Won,2017-03-17,2017-06-11,478.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,550.0,Summer Sewald,West,86,8.757134074332273,9.728002573001161,1,44
GAUSPPYM,Reed Clapper,GTX Plus Basic,Xx-zobam,Lost,2017-10-18,2017-12-11,0.0,entertainment,1989.0,3838.39,8274.0,United States,,GTX,1096.0,Rocco Neubert,East,54,8.253068778796447,9.020994200245264,0,43
93JCG10L,Zane Levy,GTXPro,Dalttechnology,Won,2017-04-06,2017-04-12,4168.0,software,2013.0,98.79,96.0,United States,Bubba Gump,,,Summer Sewald,West,6,4.603067977896221,4.574710978503383,1,58
77UHLYMA,Zane Levy,GTX Basic,Konex,Lost,2017-10-10,2017-10-11,0.0,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550.0,Summer Sewald,West,1,8.950193048278516,9.529303064460995,0,58
3E09X4S2,Kary Hendrixson,GTX Basic,Rantouch,Lost,2017-09-30,2017-10-08,0.0,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,550.0,Summer Sewald,West,8,7.081221072332061,8.011686729127847,0,54
R65NL57V,Rosie Papadopoulos,MG Special,Plussunin,Won,2017-09-01,2017-11-05,56.0,retail,2003.0,1419.98,4018.0,United States,,MG,55.0,Cara Losch,East,65,7.259102053402697,8.2987883944492,1,44
28BIO7F9,Marty Freudenburg,GTX Basic,Konmatfix,Won,2017-03-29,2017-06-02,490.0,marketing,1985.0,375.43,1190.0,United States,,GTX,550.0,Melvin Marxen,Central,65,5.930732106979362,7.0825485693553,1,44
ZBB9CDO4,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-09-01,2017-09-18,1088.0,retail,1989.0,1388.67,3583.0,United States,,GTX,1096.0,Summer Sewald,West,17,7.2368215878665625,8.18423477409482,1,45
8S7IAR2D,Marty Freudenburg,GTX Basic,Rangreen,Won,2017-07-19,2017-09-25,571.0,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,550.0,Melvin Marxen,Central,68,7.9860526091348385,9.079776001955066,1,44
5M58DTJK,Elease Gluck,MG Special,Cheers,Won,2016-11-11,2017-03-05,58.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,55.0,Celia Rouche,West,114,8.35957985684692,8.77539495854551,1,39
TAGD6XU9,Darcel Schlecht,MG Advanced,Isdom,Won,2017-06-14,2017-08-25,3455.0,medical,2002.0,3178.24,4540.0,United States,,MG,3393.0,Melvin Marxen,Central,72,8.064397453499982,8.420902531097951,1,45
DUHE9FLY,Marty Freudenburg,GTXPro,Conecom,Won,2016-11-21,2017-03-01,4926.0,technolgy,2005.0,1520.66,1806.0,United States,,,,Melvin Marxen,Central,100,7.3275571231903545,7.499423290592229,1,44
JSDGELLK,Anna Snelling,GTX Basic,Codehow,Won,2017-03-04,2017-06-13,522.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550.0,Dustin Brinkmann,Central,101,7.9068786691495045,7.879291485082271,1,42
SHGSBZU8,Markita Hansen,MG Advanced,Goodsilron,Lost,2017-05-03,2017-05-13,0.0,marketing,2000.0,2952.73,5107.0,United States,,MG,3393.0,Celia Rouche,West,10,7.990824057424448,8.53856321715243,0,57
E4KL4NGF,Kary Hendrixson,GTX Basic,Golddex,Won,2017-05-26,2017-08-07,571.0,finance,2008.0,52.5,165.0,United States,,GTX,550.0,Summer Sewald,West,73,3.979681653901961,5.111987788356544,1,43
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,retail,1990.0,4968.91,7523.0,United States,,,,Celia Rouche,West,93,8.511157010274799,8.925853190420922,1,44
DJ2FHO68,Kami Bicknell,GTX Basic,Golddex,Lost,2017-04-19,2017-08-16,0.0,finance,2008.0,52.5,165.0,United States,,GTX,550.0,Summer Sewald,West,119,3.979681653901961,5.111987788356544,0,35
RTQVKK41,Vicki Laflamme,GTXPro,Scotfind,Lost,2017-05-27,2017-08-17,0.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,,,Celia Rouche,West,82,8.757134074332273,9.728002573001161,0,43
PLYYX5CD,Jonathan Berthelot,GTX Plus Pro,Hottechi,Won,2017-05-27,2017-08-17,5769.0,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,5482.0,Melvin Marxen,Central,82,9.008393084238966,9.711115659888671,1,43
IR03B656,Gladys Colclough,GTX Basic,Rundofase,Lost,2017-04-11,2017-04-21,0.0,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550.0,Melvin Marxen,Central,10,6.916774483402297,7.122059881629142,0,54
NKL5SWX3,Reed Clapper,GTX Plus Basic,Zencorporation,Won,2017-02-28,2017-06-01,1161.0,technolgy,2011.0,40.79,142.0,China,,GTX,1096.0,Rocco Neubert,East,93,3.732657076459824,4.962844630259907,1,39
I5FVCO24,Jonathan Berthelot,GTXPro,Cancity,Won,2017-07-28,2017-07-29,4671.0,retail,2001.0,718.62,2448.0,United States,,,,Melvin Marxen,Central,1,6.578723294908609,7.803435056952168,1,55
5SJP2J1J,Boris Faz,GTX Plus Basic,Mathtouch,Won,2017-11-19,2017-11-20,886.0,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,1096.0,Rocco Neubert,East,1,8.015809518475102,9.160834952072344,1,53
V9YY2XIE,Niesha Huffines,MG Advanced,Zumgoity,Lost,2017-08-29,2017-11-28,0.0,medical,1984.0,441.08,1210.0,United States,,MG,3393.0,Melvin Marxen,Central,91,6.091490861175107,7.099201743553092,0,48
1FXXXLJY,Zane Levy,GTX Basic,Labdrill,Lost,2017-06-20,2017-09-25,0.0,medical,1985.0,2741.37,9226.0,United States,,GTX,550.0,Summer Sewald,West,97,7.916577789020406,9.129889247578555,0,46
GYC77KNM,Wilburn Farren,MG Advanced,Gekko & Co,Won,2017-05-16,2017-09-16,3483.0,retail,1990.0,2520.83,3502.0,United States,,MG,3393.0,Cara Losch,East,123,7.832740107432939,8.161375023197486,1,35
4SFRUL8J,Kami Bicknell,MG Advanced,Labdrill,Lost,2017-07-16,2017-07-22,0.0,medical,1985.0,2741.37,9226.0,United States,,MG,3393.0,Summer Sewald,West,6,7.916577789020406,9.129889247578555,0,60
D5YLWCFW,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-20,2017-05-02,0.0,retail,2007.0,894.33,1635.0,Italy,,GTX,1096.0,Melvin Marxen,Central,12,6.797192365399952,7.400009517162692,0,65
EPC4NBJ5,Maureen Marcano,GTX Plus Basic,Golddex,Lost,2017-08-14,2017-08-28,0.0,finance,2008.0,52.5,165.0,United States,,GTX,1096.0,Summer Sewald,West,14,3.979681653901961,5.111987788356544,0,39
KUH39HQ7,Versie Hillebrand,MG Special,Rangreen,Lost,2017-09-19,2017-09-22,0.0,technolgy,1987.0,2938.67,8775.0,Panama,,MG,55.0,Dustin Brinkmann,Central,3,7.9860526091348385,9.079776001955066,0,55
ZHI12PI4,Hayden Neloms,MG Advanced,Blackzim,Won,2017-09-10,2017-12-29,3302.0,retail,2009.0,497.11,1588.0,United States,,MG,3393.0,Celia Rouche,West,110,6.210820936167614,7.370860166536716,1,39
EC9H6XHB,Rosie Papadopoulos,MG Special,Kan-code,Lost,2017-10-11,2017-11-22,0.0,software,1982.0,11698.03,34288.0,United States,,MG,55.0,Cara Losch,East,42,9.367261211366051,10.442579882010428,0,44
YPRHMUIB,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-10-05,2017-12-22,5009.0,finance,1987.0,1698.2,3798.0,United States,,,,Melvin Marxen,Central,78,7.43791283104762,8.242493153187626,1,44
7JBR36G8,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-14,2017-07-16,579.0,retail,2007.0,894.33,1635.0,Italy,,GTX,550.0,Dustin Brinkmann,Central,2,6.797192365399952,7.400009517162692,1,65
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,entertainment,1998.0,217.87,551.0,United States,,GTX,1096.0,Melvin Marxen,Central,90,5.3884779462559935,6.313548046277095,1,46
3THBBYXS,Violet Mclelland,GTX Basic,Ganjaflex,Won,2017-08-23,2017-12-08,542.0,retail,1995.0,5158.71,17479.0,Japan,,GTX,550.0,Cara Losch,East,107,8.548635655345855,9.768812649209526,1,40
WOB1ULFR,Versie Hillebrand,MG Advanced,Dontechi,Won,2017-07-25,2017-11-04,3306.0,software,1982.0,4618.0,10083.0,United States,,MG,3393.0,Dustin Brinkmann,Central,102,8.437933510430605,9.218705288307811,1,41
K5DNNWYT,Rosie Papadopoulos,GTXPro,Zencorporation,Won,2017-10-10,2017-10-11,4575.0,technolgy,2011.0,40.79,142.0,China,,,,Cara Losch,East,1,3.732657076459824,4.962844630259907,1,55
EIS1B0GM,Corliss Cosme,GTXPro,Umbrella Corporation,Lost,2017-08-12,2017-08-13,0.0,finance,1998.0,2022.14,5113.0,United States,,,,Cara Losch,East,1,7.6124060389254975,8.539737155851132,0,55
O9L7KMPU,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,2017-06-25,2017-08-27,0.0,medical,2002.0,3178.24,4540.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,63,8.064397453499982,8.420902531097951,0,48
B7VEJNPV,Jonathan Berthelot,GTXPro,Codehow,Lost,2017-08-10,2017-11-23,0.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,,,Melvin Marxen,Central,105,7.9068786691495045,7.879291485082271,0,43
